Tournament,LeftPlayerName,RightPlayerName,Player1Char,Player2Char,Player3Char,Player4Char,Level,Winner,GameNumber,GameType(Optional)
genesis 5,hbox,plup,JigglyPuff_Green,NA,Fox_Green,NA,Battlefield,P3:Fox_Green,5,GF2
Frame,P1Dmg,P2Dmg,P3Dmg,P4Dmg,P1Stocks,P2Stocks,P3Stocks,P4Stocks,Time
3638,83,NA,116,NA,3,NA,3,NA,NA
3639,83,NA,116,NA,3,NA,3,NA,NA
3640,83,NA,116,NA,3,NA,3,NA,NA
3641,83,NA,116,NA,3,NA,3,NA,NA
3642,-1,NA,116,NA,3,NA,3,NA,NA
3643,-1,NA,116,NA,3,NA,3,NA,NA
3644,-1,NA,116,NA,3,NA,3,NA,NA
3645,-1,NA,116,NA,3,NA,3,NA,NA
3646,-1,NA,116,NA,3,NA,3,NA,NA
3647,-1,NA,116,NA,3,NA,3,NA,NA
3648,-1,NA,116,NA,3,NA,3,NA,NA
3649,-1,NA,116,NA,3,NA,3,NA,NA
3650,-1,NA,116,NA,3,NA,3,NA,NA
3651,-1,NA,116,NA,3,NA,3,NA,NA
3652,-1,NA,116,NA,3,NA,3,NA,NA
3653,-1,NA,116,NA,3,NA,3,NA,NA
3654,-1,NA,116,NA,3,NA,3,NA,NA
3655,-1,NA,116,NA,3,NA,3,NA,NA
3656,-1,NA,116,NA,3,NA,3,NA,NA
3657,-1,NA,116,NA,3,NA,3,NA,NA
3658,-1,NA,116,NA,3,NA,3,NA,NA
3659,-1,NA,116,NA,3,NA,3,NA,NA
3660,-1,NA,116,NA,3,NA,3,NA,NA
3661,-1,NA,116,NA,3,NA,3,NA,NA
3662,-1,NA,116,NA,3,NA,3,NA,NA
3663,-1,NA,116,NA,3,NA,3,NA,NA
3664,-1,NA,116,NA,3,NA,3,NA,NA
3665,-1,NA,116,NA,3,NA,3,NA,NA
3666,-1,NA,116,NA,3,NA,3,NA,NA
3667,-1,NA,116,NA,3,NA,3,NA,NA
3668,-1,NA,116,NA,3,NA,3,NA,NA
3669,-1,NA,116,NA,3,NA,3,NA,NA
3670,-1,NA,116,NA,3,NA,3,NA,NA
3671,-1,NA,116,NA,3,NA,3,NA,NA
3672,-1,NA,116,NA,3,NA,3,NA,NA
3673,-1,NA,116,NA,3,NA,3,NA,NA
3674,-1,NA,116,NA,3,NA,3,NA,NA
3675,-1,NA,116,NA,3,NA,3,NA,NA
3676,-1,NA,116,NA,3,NA,3,NA,NA
3677,-1,NA,116,NA,3,NA,3,NA,NA
3678,-1,NA,116,NA,3,NA,3,NA,NA
3679,-1,NA,116,NA,3,NA,3,NA,NA
3680,-1,NA,116,NA,3,NA,3,NA,NA
3681,-1,NA,116,NA,3,NA,3,NA,NA
3682,-1,NA,116,NA,3,NA,3,NA,NA
3683,-1,NA,116,NA,3,NA,3,NA,NA
3684,-1,NA,116,NA,3,NA,3,NA,NA
3685,-1,NA,116,NA,3,NA,3,NA,NA
3686,-1,NA,116,NA,3,NA,3,NA,NA
3687,-1,NA,116,NA,3,NA,3,NA,NA
3688,-1,NA,116,NA,3,NA,3,NA,NA
3689,-1,NA,116,NA,3,NA,3,NA,NA
3690,-1,NA,116,NA,3,NA,3,NA,NA
3691,-1,NA,116,NA,3,NA,3,NA,NA
3692,-1,NA,116,NA,3,NA,3,NA,NA
3693,-1,NA,116,NA,3,NA,3,NA,NA
3694,-1,NA,116,NA,3,NA,3,NA,NA
3695,-1,NA,116,NA,3,NA,3,NA,NA
3696,-1,NA,116,NA,3,NA,3,NA,NA
3697,-1,NA,116,NA,3,NA,3,NA,NA
3698,-1,NA,116,NA,3,NA,3,NA,NA
3699,-1,NA,116,NA,3,NA,3,NA,NA
3700,-1,NA,116,NA,3,NA,3,NA,NA
3701,-1,NA,116,NA,3,NA,3,NA,NA
3702,-1,NA,116,NA,3,NA,3,NA,NA
3703,-1,NA,116,NA,3,NA,3,NA,NA
3704,-1,NA,116,NA,3,NA,3,NA,NA
3705,-1,NA,116,NA,3,NA,3,NA,NA
3706,-1,NA,116,NA,3,NA,3,NA,NA
3707,-1,NA,116,NA,3,NA,3,NA,NA
3708,-1,NA,116,NA,3,NA,3,NA,NA
3709,-1,NA,116,NA,3,NA,3,NA,NA
3710,-1,NA,116,NA,3,NA,3,NA,NA
3711,-1,NA,116,NA,3,NA,3,NA,NA
3712,-1,NA,116,NA,3,NA,3,NA,NA
3713,-1,NA,116,NA,3,NA,3,NA,NA
3714,-1,NA,116,NA,3,NA,3,NA,NA
3715,-1,NA,116,NA,3,NA,3,NA,NA
3716,-1,NA,116,NA,3,NA,3,NA,NA
3717,-1,NA,116,NA,3,NA,3,NA,NA
3718,-1,NA,116,NA,3,NA,3,NA,NA
3719,-1,NA,116,NA,3,NA,3,NA,NA
3720,-1,NA,116,NA,3,NA,3,NA,NA
3721,-1,NA,116,NA,3,NA,3,NA,NA
3722,-1,NA,116,NA,3,NA,3,NA,NA
3723,-1,NA,116,NA,3,NA,3,NA,NA
3724,-1,NA,116,NA,3,NA,3,NA,NA
3725,-1,NA,116,NA,3,NA,3,NA,NA
3726,-1,NA,116,NA,3,NA,3,NA,NA
3727,-1,NA,116,NA,3,NA,3,NA,NA
3728,-1,NA,116,NA,3,NA,3,NA,NA
3729,-1,NA,116,NA,3,NA,3,NA,NA
3730,-1,NA,116,NA,3,NA,3,NA,NA
3731,-1,NA,116,NA,3,NA,3,NA,NA
3732,-1,NA,116,NA,3,NA,3,NA,NA
3733,-1,NA,116,NA,3,NA,3,NA,NA
3734,-1,NA,116,NA,3,NA,3,NA,NA
3735,-1,NA,116,NA,3,NA,3,NA,NA
3736,-1,NA,116,NA,2,NA,3,NA,NA
3737,-1,NA,116,NA,2,NA,3,NA,NA
3738,-1,NA,116,NA,2,NA,3,NA,NA
3739,-1,NA,116,NA,2,NA,3,NA,NA
3740,-1,NA,116,NA,2,NA,3,NA,NA
3741,-1,NA,116,NA,2,NA,3,NA,NA
3742,0,NA,116,NA,2,NA,3,NA,NA
3743,0,NA,116,NA,2,NA,3,NA,NA
3744,0,NA,116,NA,2,NA,3,NA,NA
3745,0,NA,116,NA,2,NA,3,NA,NA
3746,0,NA,116,NA,2,NA,3,NA,NA
3747,0,NA,116,NA,2,NA,3,NA,NA
3748,0,NA,116,NA,2,NA,3,NA,NA
3749,0,NA,116,NA,2,NA,3,NA,NA
3750,0,NA,116,NA,2,NA,3,NA,NA
3751,0,NA,116,NA,2,NA,3,NA,NA
3752,0,NA,116,NA,2,NA,3,NA,NA
3753,0,NA,116,NA,2,NA,3,NA,NA
3754,0,NA,116,NA,2,NA,3,NA,NA
3755,0,NA,116,NA,2,NA,3,NA,NA
3756,0,NA,116,NA,2,NA,3,NA,NA
3757,0,NA,116,NA,2,NA,3,NA,NA
3758,0,NA,116,NA,2,NA,3,NA,NA
3759,0,NA,116,NA,2,NA,3,NA,NA
3760,0,NA,116,NA,2,NA,3,NA,NA
3761,0,NA,116,NA,2,NA,3,NA,NA
3762,0,NA,116,NA,2,NA,3,NA,NA
3763,0,NA,116,NA,2,NA,3,NA,NA
3764,0,NA,116,NA,2,NA,3,NA,NA
3765,0,NA,116,NA,2,NA,3,NA,NA
3766,0,NA,116,NA,2,NA,3,NA,NA
3767,0,NA,116,NA,2,NA,3,NA,NA
3768,0,NA,116,NA,2,NA,3,NA,NA
3769,0,NA,116,NA,2,NA,3,NA,NA
3770,0,NA,116,NA,2,NA,3,NA,NA
3771,0,NA,116,NA,2,NA,3,NA,NA
3772,0,NA,116,NA,2,NA,3,NA,NA
3773,0,NA,116,NA,2,NA,3,NA,NA
3774,0,NA,116,NA,2,NA,3,NA,NA
3775,0,NA,116,NA,2,NA,3,NA,NA
3776,0,NA,116,NA,2,NA,3,NA,NA
3777,0,NA,116,NA,2,NA,3,NA,NA
3778,0,NA,116,NA,2,NA,3,NA,NA
3779,0,NA,116,NA,2,NA,3,NA,NA
3780,0,NA,116,NA,2,NA,3,NA,NA
3781,0,NA,116,NA,2,NA,3,NA,NA
3782,0,NA,116,NA,2,NA,3,NA,NA
3783,0,NA,116,NA,2,NA,3,NA,NA
3784,0,NA,116,NA,2,NA,3,NA,NA
3785,0,NA,116,NA,2,NA,3,NA,NA
3786,0,NA,116,NA,2,NA,3,NA,NA
3787,0,NA,116,NA,2,NA,3,NA,NA
3788,0,NA,116,NA,2,NA,3,NA,NA
3789,0,NA,116,NA,2,NA,3,NA,NA
3790,0,NA,116,NA,2,NA,3,NA,NA
3791,0,NA,116,NA,2,NA,3,NA,NA
3792,0,NA,116,NA,2,NA,3,NA,NA
3793,0,NA,116,NA,2,NA,3,NA,NA
3794,0,NA,116,NA,2,NA,3,NA,NA
3795,0,NA,128,NA,2,NA,3,NA,NA
3796,0,NA,128,NA,2,NA,3,NA,NA
3797,0,NA,128,NA,2,NA,3,NA,NA
3798,0,NA,128,NA,2,NA,3,NA,NA
3799,0,NA,128,NA,2,NA,3,NA,NA
3800,0,NA,128,NA,2,NA,3,NA,NA
3801,0,NA,128,NA,2,NA,3,NA,NA
3802,0,NA,128,NA,2,NA,3,NA,NA
3803,0,NA,128,NA,2,NA,3,NA,NA
3804,0,NA,128,NA,2,NA,3,NA,NA
3805,0,NA,128,NA,2,NA,3,NA,NA
3806,0,NA,128,NA,2,NA,3,NA,NA
3807,0,NA,128,NA,2,NA,3,NA,NA
3808,0,NA,128,NA,2,NA,3,NA,NA
3809,0,NA,128,NA,2,NA,3,NA,NA
3810,0,NA,128,NA,2,NA,3,NA,NA
3811,0,NA,128,NA,2,NA,3,NA,NA
3812,0,NA,-1,NA,2,NA,3,NA,NA
3813,0,NA,-1,NA,2,NA,3,NA,NA
3814,0,NA,-1,NA,2,NA,3,NA,NA
3815,0,NA,-1,NA,2,NA,3,NA,NA
3816,0,NA,-1,NA,2,NA,3,NA,NA
3817,0,NA,-1,NA,2,NA,3,NA,NA
3818,0,NA,-1,NA,2,NA,3,NA,NA
3819,0,NA,-1,NA,2,NA,3,NA,NA
3820,0,NA,-1,NA,2,NA,3,NA,NA
3821,0,NA,-1,NA,2,NA,3,NA,NA
3822,0,NA,-1,NA,2,NA,3,NA,NA
3823,0,NA,-1,NA,2,NA,3,NA,NA
3824,0,NA,-1,NA,2,NA,3,NA,NA
3825,0,NA,-1,NA,2,NA,3,NA,NA
3826,0,NA,-1,NA,2,NA,3,NA,NA
3827,0,NA,-1,NA,2,NA,3,NA,NA
3828,0,NA,-1,NA,2,NA,3,NA,NA
3829,0,NA,-1,NA,2,NA,3,NA,NA
3830,0,NA,-1,NA,2,NA,3,NA,NA
3831,0,NA,-1,NA,2,NA,3,NA,NA
3832,0,NA,-1,NA,2,NA,3,NA,NA
3833,0,NA,-1,NA,2,NA,3,NA,NA
3834,0,NA,-1,NA,2,NA,3,NA,NA
3835,0,NA,-1,NA,2,NA,3,NA,NA
3836,0,NA,-1,NA,2,NA,3,NA,NA
3837,0,NA,-1,NA,2,NA,3,NA,NA
3838,0,NA,-1,NA,2,NA,3,NA,NA
3839,0,NA,-1,NA,2,NA,3,NA,NA
3840,0,NA,-1,NA,2,NA,3,NA,NA
3841,0,NA,-1,NA,2,NA,3,NA,NA
3842,0,NA,-1,NA,2,NA,3,NA,NA
3843,0,NA,-1,NA,2,NA,3,NA,NA
3844,0,NA,-1,NA,2,NA,3,NA,NA
3845,0,NA,-1,NA,2,NA,3,NA,NA
3846,0,NA,-1,NA,2,NA,3,NA,NA
3847,0,NA,-1,NA,2,NA,3,NA,NA
3848,0,NA,-1,NA,2,NA,3,NA,NA
3849,0,NA,-1,NA,2,NA,3,NA,NA
3850,0,NA,-1,NA,2,NA,3,NA,NA
3851,0,NA,-1,NA,2,NA,3,NA,NA
3852,0,NA,-1,NA,2,NA,3,NA,NA
3853,0,NA,-1,NA,2,NA,3,NA,NA
3854,0,NA,-1,NA,2,NA,3,NA,NA
3855,0,NA,-1,NA,2,NA,3,NA,NA
3856,0,NA,-1,NA,2,NA,3,NA,NA
3857,0,NA,-1,NA,2,NA,3,NA,NA
3858,0,NA,-1,NA,2,NA,3,NA,NA
3859,0,NA,-1,NA,2,NA,3,NA,NA
3860,0,NA,-1,NA,2,NA,3,NA,NA
3861,0,NA,-1,NA,2,NA,3,NA,NA
3862,0,NA,-1,NA,2,NA,3,NA,NA
3863,0,NA,-1,NA,2,NA,3,NA,NA
3864,0,NA,-1,NA,2,NA,3,NA,NA
3865,0,NA,-1,NA,2,NA,3,NA,NA
3866,0,NA,-1,NA,2,NA,3,NA,NA
3867,0,NA,-1,NA,2,NA,3,NA,NA
3868,0,NA,-1,NA,2,NA,3,NA,NA
3869,0,NA,-1,NA,2,NA,3,NA,NA
3870,0,NA,-1,NA,2,NA,3,NA,NA
3871,0,NA,-1,NA,2,NA,3,NA,NA
3872,0,NA,-1,NA,2,NA,3,NA,NA
3873,0,NA,-1,NA,2,NA,3,NA,NA
3874,0,NA,-1,NA,2,NA,3,NA,NA
3875,0,NA,-1,NA,2,NA,3,NA,NA
3876,0,NA,-1,NA,2,NA,3,NA,NA
3877,0,NA,-1,NA,2,NA,3,NA,NA
3878,0,NA,-1,NA,2,NA,3,NA,NA
3879,0,NA,-1,NA,2,NA,3,NA,NA
3880,0,NA,-1,NA,2,NA,2,NA,NA
3881,0,NA,-1,NA,2,NA,2,NA,NA
3882,0,NA,-1,NA,2,NA,2,NA,NA
3883,0,NA,-1,NA,2,NA,2,NA,NA
3884,0,NA,-1,NA,2,NA,2,NA,NA
3885,0,NA,-1,NA,2,NA,2,NA,NA
3886,0,NA,-1,NA,2,NA,2,NA,NA
3887,0,NA,-1,NA,2,NA,2,NA,NA
3888,0,NA,-1,NA,2,NA,2,NA,NA
3889,0,NA,-1,NA,2,NA,2,NA,NA
3890,0,NA,-1,NA,2,NA,2,NA,NA
3891,0,NA,-1,NA,2,NA,2,NA,NA
3892,0,NA,-1,NA,2,NA,2,NA,NA
3893,0,NA,-1,NA,2,NA,2,NA,NA
3894,0,NA,-1,NA,2,NA,2,NA,NA
3895,0,NA,-1,NA,2,NA,2,NA,NA
3896,0,NA,-1,NA,2,NA,2,NA,NA
3897,0,NA,-1,NA,2,NA,2,NA,NA
3898,0,NA,-1,NA,2,NA,2,NA,NA
3899,0,NA,-1,NA,2,NA,2,NA,NA
3900,0,NA,-1,NA,2,NA,2,NA,NA
3901,0,NA,-1,NA,2,NA,2,NA,NA
3902,0,NA,-1,NA,2,NA,2,NA,NA
3903,0,NA,-1,NA,2,NA,2,NA,NA
3904,0,NA,-1,NA,2,NA,2,NA,NA
3905,0,NA,-1,NA,2,NA,2,NA,NA
3906,0,NA,-1,NA,2,NA,2,NA,NA
3907,0,NA,-1,NA,2,NA,2,NA,NA
3908,0,NA,-1,NA,2,NA,2,NA,NA
3909,0,NA,-1,NA,2,NA,2,NA,NA
3910,0,NA,-1,NA,2,NA,2,NA,NA
3911,0,NA,-1,NA,2,NA,2,NA,NA
3912,0,NA,0,NA,2,NA,2,NA,NA
3913,0,NA,0,NA,2,NA,2,NA,NA
3914,0,NA,0,NA,2,NA,2,NA,NA
3915,0,NA,0,NA,2,NA,2,NA,NA
3916,0,NA,0,NA,2,NA,2,NA,NA
3917,0,NA,0,NA,2,NA,2,NA,NA
3918,0,NA,0,NA,2,NA,2,NA,NA
3919,0,NA,0,NA,2,NA,2,NA,NA
3920,0,NA,0,NA,2,NA,2,NA,NA
3921,0,NA,0,NA,2,NA,2,NA,NA
3922,0,NA,0,NA,2,NA,2,NA,NA
3923,0,NA,0,NA,2,NA,2,NA,NA
3924,0,NA,0,NA,2,NA,2,NA,NA
3925,0,NA,0,NA,2,NA,2,NA,NA
3926,0,NA,0,NA,2,NA,2,NA,NA
3927,0,NA,0,NA,2,NA,2,NA,NA
3928,0,NA,0,NA,2,NA,2,NA,NA
3929,0,NA,0,NA,2,NA,2,NA,NA
3930,0,NA,0,NA,2,NA,2,NA,NA
3931,0,NA,0,NA,2,NA,2,NA,NA
3932,0,NA,0,NA,2,NA,2,NA,NA
3933,0,NA,0,NA,2,NA,2,NA,NA
3934,0,NA,0,NA,2,NA,2,NA,NA
3935,0,NA,0,NA,2,NA,2,NA,NA
3936,0,NA,0,NA,2,NA,2,NA,NA
3937,0,NA,0,NA,2,NA,2,NA,NA
3938,0,NA,0,NA,2,NA,2,NA,NA
3939,0,NA,0,NA,2,NA,2,NA,NA
3940,0,NA,0,NA,2,NA,2,NA,NA
3941,0,NA,0,NA,2,NA,2,NA,NA
3942,0,NA,0,NA,2,NA,2,NA,NA
3943,0,NA,0,NA,2,NA,2,NA,NA
3944,0,NA,0,NA,2,NA,2,NA,NA
3945,0,NA,0,NA,2,NA,2,NA,NA
3946,0,NA,0,NA,2,NA,2,NA,NA
3947,0,NA,0,NA,2,NA,2,NA,NA
3948,0,NA,0,NA,2,NA,2,NA,NA
3949,0,NA,0,NA,2,NA,2,NA,NA
3950,0,NA,0,NA,2,NA,2,NA,NA
3951,0,NA,0,NA,2,NA,2,NA,NA
3952,0,NA,0,NA,2,NA,2,NA,NA
3953,0,NA,0,NA,2,NA,2,NA,NA
3954,0,NA,0,NA,2,NA,2,NA,NA
3955,0,NA,0,NA,2,NA,2,NA,NA
3956,0,NA,0,NA,2,NA,2,NA,NA
3957,0,NA,0,NA,2,NA,2,NA,NA
3958,0,NA,0,NA,2,NA,2,NA,NA
3959,0,NA,0,NA,2,NA,2,NA,NA
3960,0,NA,0,NA,2,NA,2,NA,NA
3961,0,NA,0,NA,2,NA,2,NA,NA
3962,0,NA,0,NA,2,NA,2,NA,NA
3963,0,NA,0,NA,2,NA,2,NA,NA
3964,0,NA,0,NA,2,NA,2,NA,NA
3965,0,NA,0,NA,2,NA,2,NA,NA
3966,0,NA,0,NA,2,NA,2,NA,NA
3967,0,NA,0,NA,2,NA,2,NA,NA
3968,0,NA,0,NA,2,NA,2,NA,NA
3969,0,NA,0,NA,2,NA,2,NA,NA
3970,0,NA,0,NA,2,NA,2,NA,NA
3971,0,NA,0,NA,2,NA,2,NA,NA
3972,0,NA,0,NA,2,NA,2,NA,NA
3973,0,NA,0,NA,2,NA,2,NA,NA
3974,0,NA,0,NA,2,NA,2,NA,NA
3975,0,NA,0,NA,2,NA,2,NA,NA
3976,0,NA,0,NA,2,NA,2,NA,NA
3977,0,NA,0,NA,2,NA,2,NA,NA
3978,0,NA,0,NA,2,NA,2,NA,NA
3979,0,NA,0,NA,2,NA,2,NA,NA
3980,0,NA,0,NA,2,NA,2,NA,NA
3981,0,NA,0,NA,2,NA,2,NA,NA
3982,0,NA,0,NA,2,NA,2,NA,NA
3983,0,NA,0,NA,2,NA,2,NA,NA
3984,0,NA,0,NA,2,NA,2,NA,NA
3985,0,NA,0,NA,2,NA,2,NA,NA
3986,0,NA,0,NA,2,NA,2,NA,NA
3987,12,NA,0,NA,2,NA,2,NA,NA
3988,12,NA,0,NA,2,NA,2,NA,NA
3989,12,NA,0,NA,2,NA,2,NA,NA
3990,12,NA,0,NA,2,NA,2,NA,NA
3991,12,NA,0,NA,2,NA,2,NA,NA
3992,12,NA,0,NA,2,NA,2,NA,NA
3993,12,NA,0,NA,2,NA,2,NA,NA
3994,12,NA,0,NA,2,NA,2,NA,NA
3995,12,NA,0,NA,2,NA,2,NA,NA
3996,12,NA,0,NA,2,NA,2,NA,NA
3997,12,NA,0,NA,2,NA,2,NA,NA
3998,12,NA,0,NA,2,NA,2,NA,NA
3999,12,NA,0,NA,2,NA,2,NA,NA
4000,12,NA,0,NA,2,NA,2,NA,NA
4001,12,NA,0,NA,2,NA,2,NA,NA
4002,12,NA,0,NA,2,NA,2,NA,NA
4003,12,NA,0,NA,2,NA,2,NA,NA
4004,12,NA,0,NA,2,NA,2,NA,NA
4005,12,NA,0,NA,2,NA,2,NA,NA
4006,12,NA,0,NA,2,NA,2,NA,NA
4007,27,NA,0,NA,2,NA,2,NA,NA
4008,27,NA,0,NA,2,NA,2,NA,NA
4009,27,NA,0,NA,2,NA,2,NA,NA
4010,27,NA,0,NA,2,NA,2,NA,NA
4011,27,NA,0,NA,2,NA,2,NA,NA
4012,27,NA,0,NA,2,NA,2,NA,NA
4013,27,NA,0,NA,2,NA,2,NA,NA
4014,27,NA,0,NA,2,NA,2,NA,NA
4015,27,NA,0,NA,2,NA,2,NA,NA
4016,27,NA,0,NA,2,NA,2,NA,NA
4017,27,NA,0,NA,2,NA,2,NA,NA
4018,27,NA,0,NA,2,NA,2,NA,NA
4019,27,NA,0,NA,2,NA,2,NA,NA
4020,27,NA,0,NA,2,NA,2,NA,NA
4021,27,NA,0,NA,2,NA,2,NA,NA
4022,27,NA,0,NA,2,NA,2,NA,NA
4023,27,NA,0,NA,2,NA,2,NA,NA
4024,27,NA,0,NA,2,NA,2,NA,NA
4025,27,NA,0,NA,2,NA,2,NA,NA
4026,27,NA,0,NA,2,NA,2,NA,NA
4027,27,NA,0,NA,2,NA,2,NA,NA
4028,27,NA,0,NA,2,NA,2,NA,NA
4029,27,NA,0,NA,2,NA,2,NA,NA
4030,27,NA,0,NA,2,NA,2,NA,NA
4031,27,NA,0,NA,2,NA,2,NA,NA
4032,27,NA,0,NA,2,NA,2,NA,NA
4033,27,NA,0,NA,2,NA,2,NA,NA
4034,27,NA,0,NA,2,NA,2,NA,NA
4035,27,NA,0,NA,2,NA,2,NA,NA
4036,27,NA,0,NA,2,NA,2,NA,NA
4037,27,NA,0,NA,2,NA,2,NA,NA
4038,27,NA,0,NA,2,NA,2,NA,NA
4039,27,NA,0,NA,2,NA,2,NA,NA
4040,27,NA,0,NA,2,NA,2,NA,NA
4041,27,NA,0,NA,2,NA,2,NA,NA
4042,27,NA,0,NA,2,NA,2,NA,NA
4043,27,NA,0,NA,2,NA,2,NA,NA
4044,27,NA,0,NA,2,NA,2,NA,NA
4045,27,NA,0,NA,2,NA,2,NA,NA
4046,27,NA,0,NA,2,NA,2,NA,NA
4047,27,NA,0,NA,2,NA,2,NA,NA
4048,27,NA,0,NA,2,NA,2,NA,NA
4049,27,NA,0,NA,2,NA,2,NA,NA
4050,27,NA,0,NA,2,NA,2,NA,NA
4051,27,NA,0,NA,2,NA,2,NA,NA
4052,27,NA,0,NA,2,NA,2,NA,NA
4053,27,NA,0,NA,2,NA,2,NA,NA
4054,27,NA,0,NA,2,NA,2,NA,NA
4055,27,NA,0,NA,2,NA,2,NA,NA
4056,27,NA,0,NA,2,NA,2,NA,NA
4057,27,NA,0,NA,2,NA,2,NA,NA
4058,27,NA,0,NA,2,NA,2,NA,NA
4059,27,NA,0,NA,2,NA,2,NA,NA
4060,27,NA,12,NA,2,NA,2,NA,NA
4061,27,NA,12,NA,2,NA,2,NA,NA
4062,27,NA,12,NA,2,NA,2,NA,NA
4063,27,NA,12,NA,2,NA,2,NA,NA
4064,27,NA,12,NA,2,NA,2,NA,NA
4065,27,NA,12,NA,2,NA,2,NA,NA
4066,27,NA,12,NA,2,NA,2,NA,NA
4067,27,NA,12,NA,2,NA,2,NA,NA
4068,27,NA,12,NA,2,NA,2,NA,NA
4069,27,NA,12,NA,2,NA,2,NA,NA
4070,27,NA,12,NA,2,NA,2,NA,NA
4071,27,NA,12,NA,2,NA,2,NA,NA
4072,27,NA,12,NA,2,NA,2,NA,NA
4073,27,NA,12,NA,2,NA,2,NA,NA
4074,27,NA,12,NA,2,NA,2,NA,NA
4075,27,NA,12,NA,2,NA,2,NA,NA
4076,27,NA,12,NA,2,NA,2,NA,NA
4077,27,NA,12,NA,2,NA,2,NA,NA
4078,27,NA,12,NA,2,NA,2,NA,NA
4079,27,NA,12,NA,2,NA,2,NA,NA
4080,27,NA,12,NA,2,NA,2,NA,NA
4081,27,NA,12,NA,2,NA,2,NA,NA
4082,27,NA,12,NA,2,NA,2,NA,NA
4083,27,NA,12,NA,2,NA,2,NA,NA
4084,27,NA,12,NA,2,NA,2,NA,NA
4085,27,NA,12,NA,2,NA,2,NA,NA
4086,27,NA,12,NA,2,NA,2,NA,NA
4087,27,NA,12,NA,2,NA,2,NA,NA
4088,38,NA,12,NA,2,NA,2,NA,NA
4089,38,NA,12,NA,2,NA,2,NA,NA
4090,38,NA,12,NA,2,NA,2,NA,NA
4091,38,NA,12,NA,2,NA,2,NA,NA
4092,38,NA,12,NA,2,NA,2,NA,NA
4093,38,NA,12,NA,2,NA,2,NA,NA
4094,38,NA,12,NA,2,NA,2,NA,NA
4095,38,NA,12,NA,2,NA,2,NA,NA
4096,38,NA,12,NA,2,NA,2,NA,NA
4097,38,NA,12,NA,2,NA,2,NA,NA
4098,38,NA,12,NA,2,NA,2,NA,NA
4099,38,NA,12,NA,2,NA,2,NA,NA
4100,38,NA,12,NA,2,NA,2,NA,NA
4101,38,NA,12,NA,2,NA,2,NA,NA
4102,38,NA,12,NA,2,NA,2,NA,NA
4103,38,NA,12,NA,2,NA,2,NA,NA
4104,38,NA,12,NA,2,NA,2,NA,NA
4105,38,NA,12,NA,2,NA,2,NA,NA
4106,38,NA,12,NA,2,NA,2,NA,NA
4107,38,NA,12,NA,2,NA,2,NA,NA
4108,38,NA,12,NA,2,NA,2,NA,NA
4109,38,NA,12,NA,2,NA,2,NA,NA
4110,38,NA,12,NA,2,NA,2,NA,NA
4111,38,NA,12,NA,2,NA,2,NA,NA
4112,38,NA,12,NA,2,NA,2,NA,NA
4113,38,NA,12,NA,2,NA,2,NA,NA
4114,38,NA,12,NA,2,NA,2,NA,NA
4115,38,NA,12,NA,2,NA,2,NA,NA
4116,38,NA,12,NA,2,NA,2,NA,NA
4117,38,NA,12,NA,2,NA,2,NA,NA
4118,38,NA,12,NA,2,NA,2,NA,NA
4119,38,NA,12,NA,2,NA,2,NA,NA
4120,38,NA,12,NA,2,NA,2,NA,NA
4121,38,NA,12,NA,2,NA,2,NA,NA
4122,38,NA,12,NA,2,NA,2,NA,NA
4123,38,NA,12,NA,2,NA,2,NA,NA
4124,38,NA,12,NA,2,NA,2,NA,NA
4125,38,NA,12,NA,2,NA,2,NA,NA
4126,38,NA,12,NA,2,NA,2,NA,NA
4127,38,NA,12,NA,2,NA,2,NA,NA
4128,38,NA,12,NA,2,NA,2,NA,NA
4129,38,NA,12,NA,2,NA,2,NA,NA
4130,38,NA,12,NA,2,NA,2,NA,NA
4131,38,NA,12,NA,2,NA,2,NA,NA
4132,38,NA,12,NA,2,NA,2,NA,NA
4133,38,NA,12,NA,2,NA,2,NA,NA
4134,38,NA,12,NA,2,NA,2,NA,NA
4135,38,NA,12,NA,2,NA,2,NA,NA
4136,38,NA,12,NA,2,NA,2,NA,NA
4137,38,NA,12,NA,2,NA,2,NA,NA
4138,38,NA,12,NA,2,NA,2,NA,NA
4139,38,NA,12,NA,2,NA,2,NA,NA
4140,38,NA,12,NA,2,NA,2,NA,NA
4141,38,NA,12,NA,2,NA,2,NA,NA
4142,38,NA,12,NA,2,NA,2,NA,NA
4143,38,NA,12,NA,2,NA,2,NA,NA
4144,38,NA,12,NA,2,NA,2,NA,NA
4145,38,NA,12,NA,2,NA,2,NA,NA
4146,38,NA,12,NA,2,NA,2,NA,NA
4147,41,NA,12,NA,2,NA,2,NA,NA
4148,41,NA,25,NA,2,NA,2,NA,NA
4149,41,NA,25,NA,2,NA,2,NA,NA
4150,41,NA,25,NA,2,NA,2,NA,NA
4151,41,NA,25,NA,2,NA,2,NA,NA
4152,41,NA,25,NA,2,NA,2,NA,NA
4153,41,NA,25,NA,2,NA,2,NA,NA
4154,41,NA,25,NA,2,NA,2,NA,NA
4155,41,NA,25,NA,2,NA,2,NA,NA
4156,41,NA,25,NA,2,NA,2,NA,NA
4157,41,NA,25,NA,2,NA,2,NA,NA
4158,41,NA,25,NA,2,NA,2,NA,NA
4159,41,NA,25,NA,2,NA,2,NA,NA
4160,41,NA,25,NA,2,NA,2,NA,NA
